lat,lon,name,country,source,label,tile_id,parent_camp,is_center,grid_row,grid_col,manhattan_dist,neg_category
4.304151,41.917883,Buramino,ethiopia,unhcr_hdx,camp,camp_ethiopia_022_r+0c+0,camp_ethiopia_022,True,0.0,0.0,0.0,
4.304151,41.929413903661285,Buramino,ethiopia,unhcr_hdx,camp,camp_ethiopia_022_r+0c+1,camp_ethiopia_022,False,0.0,1.0,1.0,
4.315649383039885,41.917883,Buramino,ethiopia,unhcr_hdx,camp,camp_ethiopia_022_r+1c+0,camp_ethiopia_022,False,1.0,0.0,1.0,
4.5317116169601155,41.541801,Bokolmanyo,ethiopia,unhcr_hdx,camp,camp_ethiopia_023_r-1c+0,camp_ethiopia_023,False,-1.0,0.0,1.0,
4.54321,41.53026637377784,Bokolmanyo,ethiopia,unhcr_hdx,camp,camp_ethiopia_023_r+0c-1,camp_ethiopia_023,False,0.0,-1.0,1.0,
4.54321,41.541801,Bokolmanyo,ethiopia,unhcr_hdx,camp,camp_ethiopia_023_r+0c+0,camp_ethiopia_023,True,0.0,0.0,0.0,
4.54321,41.55333562622216,Bokolmanyo,ethiopia,unhcr_hdx,camp,camp_ethiopia_023_r+0c+1,camp_ethiopia_023,False,0.0,1.0,1.0,
4.554708383039885,41.541801,Bokolmanyo,ethiopia,unhcr_hdx,camp,camp_ethiopia_023_r+1c+0,camp_ethiopia_023,False,1.0,0.0,1.0,
4.511101616960115,41.7226,Melkadida,ethiopia,unhcr_hdx,camp,camp_ethiopia_024_r-1c+0,camp_ethiopia_024,False,-1.0,0.0,1.0,
4.5226,41.71106570271588,Melkadida,ethiopia,unhcr_hdx,camp,camp_ethiopia_024_r+0c-1,camp_ethiopia_024,False,0.0,-1.0,1.0,
4.5226,41.7226,Melkadida,ethiopia,unhcr_hdx,camp,camp_ethiopia_024_r+0c+0,camp_ethiopia_024,True,0.0,0.0,0.0,
4.5226,41.73413429728412,Melkadida,ethiopia,unhcr_hdx,camp,camp_ethiopia_024_r+0c+1,camp_ethiopia_024,False,0.0,1.0,1.0,
4.534098383039884,41.7226,Melkadida,ethiopia,unhcr_hdx,camp,camp_ethiopia_024_r+1c+0,camp_ethiopia_024,False,1.0,0.0,1.0,
4.469502616960115,41.7469,Kobe,ethiopia,unhcr_hdx,camp,camp_ethiopia_025_r-1c+0,camp_ethiopia_025,False,-1.0,0.0,1.0,
4.481001,41.73536636203794,Kobe,ethiopia,unhcr_hdx,camp,camp_ethiopia_025_r+0c-1,camp_ethiopia_025,False,0.0,-1.0,1.0,
4.481001,41.7469,Kobe,ethiopia,unhcr_hdx,camp,camp_ethiopia_025_r+0c+0,camp_ethiopia_025,True,0.0,0.0,0.0,
4.481001,41.75843363796206,Kobe,ethiopia,unhcr_hdx,camp,camp_ethiopia_025_r+0c+1,camp_ethiopia_025,False,0.0,1.0,1.0,
4.492499383039885,41.7469,Kobe,ethiopia,unhcr_hdx,camp,camp_ethiopia_025_r+1c+0,camp_ethiopia_025,False,1.0,0.0,1.0,
15.072501616960114,21.937,Iridimi,chad,unhcr_known,camp,camp_chad_000_r-1c+0,camp_chad_000,False,-1.0,0.0,1.0,
15.084,21.92509130698919,Iridimi,chad,unhcr_known,camp,camp_chad_000_r+0c-1,camp_chad_000,False,0.0,-1.0,1.0,
15.084,21.937,Iridimi,chad,unhcr_known,camp,camp_chad_000_r+0c+0,camp_chad_000,True,0.0,0.0,0.0,
15.084,21.94890869301081,Iridimi,chad,unhcr_known,camp,camp_chad_000_r+0c+1,camp_chad_000,False,0.0,1.0,1.0,
15.095498383039885,21.937,Iridimi,chad,unhcr_known,camp,camp_chad_000_r+1c+0,camp_chad_000,False,1.0,0.0,1.0,
14.588501616960114,21.95,Touloum,chad,unhcr_known,camp,camp_chad_001_r-1c+0,camp_chad_001,False,-1.0,0.0,1.0,
14.6,21.93811793523238,Touloum,chad,unhcr_known,camp,camp_chad_001_r+0c-1,camp_chad_001,False,0.0,-1.0,1.0,
14.6,21.95,Touloum,chad,unhcr_known,camp,camp_chad_001_r+0c+0,camp_chad_001,True,0.0,0.0,0.0,
14.6,21.961882064767618,Touloum,chad,unhcr_known,camp,camp_chad_001_r+0c+1,camp_chad_001,False,0.0,1.0,1.0,
14.611498383039885,21.95,Touloum,chad,unhcr_known,camp,camp_chad_001_r+1c+0,camp_chad_001,False,1.0,0.0,1.0,
14.258501616960114,21.51,Am Nabak,chad,unhcr_known,camp,camp_chad_002_r-1c+0,camp_chad_002,False,-1.0,0.0,1.0,
14.27,21.498135538122188,Am Nabak,chad,unhcr_known,camp,camp_chad_002_r+0c-1,camp_chad_002,False,0.0,-1.0,1.0,
14.27,21.51,Am Nabak,chad,unhcr_known,camp,camp_chad_002_r+0c+0,camp_chad_002,True,0.0,0.0,0.0,
14.27,21.521864461877815,Am Nabak,chad,unhcr_known,camp,camp_chad_002_r+0c+1,camp_chad_002,False,0.0,1.0,1.0,
14.281498383039885,21.51,Am Nabak,chad,unhcr_known,camp,camp_chad_002_r+1c+0,camp_chad_002,False,1.0,0.0,1.0,
13.671501616960114,21.467,Farchana,chad,unhcr_known,camp,camp_chad_003_r-1c+0,camp_chad_003,False,-1.0,0.0,1.0,
13.683,21.45516575332989,Farchana,chad,unhcr_known,camp,camp_chad_003_r+0c-1,camp_chad_003,False,0.0,-1.0,1.0,
13.683,21.467,Farchana,chad,unhcr_known,camp,camp_chad_003_r+0c+0,camp_chad_003,True,0.0,0.0,0.0,
13.683,21.478834246670107,Farchana,chad,unhcr_known,camp,camp_chad_003_r+0c+1,camp_chad_003,False,0.0,1.0,1.0,
13.694498383039885,21.467,Farchana,chad,unhcr_known,camp,camp_chad_003_r+1c+0,camp_chad_003,False,1.0,0.0,1.0,
13.188501616960114,21.35,Gaga,chad,unhcr_known,camp,camp_chad_004_r-1c+0,camp_chad_004,False,-1.0,0.0,1.0,
13.2,21.33818957250825,Gaga,chad,unhcr_known,camp,camp_chad_004_r+0c-1,camp_chad_004,False,0.0,-1.0,1.0,
13.2,21.35,Gaga,chad,unhcr_known,camp,camp_chad_004_r+0c+0,camp_chad_004,True,0.0,0.0,0.0,
13.2,21.361810427491754,Gaga,chad,unhcr_known,camp,camp_chad_004_r+0c+1,camp_chad_004,False,0.0,1.0,1.0,
13.211498383039885,21.35,Gaga,chad,unhcr_known,camp,camp_chad_004_r+1c+0,camp_chad_004,False,1.0,0.0,1.0,
13.071501616960115,21.283,Bredjing,chad,unhcr_known,camp,camp_chad_005_r-1c+0,camp_chad_005,False,-1.0,0.0,1.0,
13.083,21.271195201859406,Bredjing,chad,unhcr_known,camp,camp_chad_005_r+0c-1,camp_chad_005,False,0.0,-1.0,1.0,
13.083,21.283,Bredjing,chad,unhcr_known,camp,camp_chad_005_r+0c+0,camp_chad_005,True,0.0,0.0,0.0,
13.083,21.294804798140596,Bredjing,chad,unhcr_known,camp,camp_chad_005_r+0c+1,camp_chad_005,False,0.0,1.0,1.0,
13.094498383039886,21.283,Bredjing,chad,unhcr_known,camp,camp_chad_005_r+1c+0,camp_chad_005,False,1.0,0.0,1.0,
13.038501616960115,21.3,Treguine,chad,unhcr_known,camp,camp_chad_006_r-1c+0,camp_chad_006,False,-1.0,0.0,1.0,
13.05,21.288196779758426,Treguine,chad,unhcr_known,camp,camp_chad_006_r+0c-1,camp_chad_006,False,0.0,-1.0,1.0,
13.05,21.3,Treguine,chad,unhcr_known,camp,camp_chad_006_r+0c+0,camp_chad_006,True,0.0,0.0,0.0,
13.05,21.311803220241575,Treguine,chad,unhcr_known,camp,camp_chad_006_r+0c+1,camp_chad_006,False,0.0,1.0,1.0,
13.061498383039886,21.3,Treguine,chad,unhcr_known,camp,camp_chad_006_r+1c+0,camp_chad_006,False,1.0,0.0,1.0,
12.888501616960115,21.467,Djabal,chad,unhcr_known,camp,camp_chad_007_r-1c+0,camp_chad_007,False,-1.0,0.0,1.0,
12.9,21.45520389741774,Djabal,chad,unhcr_known,camp,camp_chad_007_r+0c-1,camp_chad_007,False,0.0,-1.0,1.0,
12.9,21.467,Djabal,chad,unhcr_known,camp,camp_chad_007_r+0c+0,camp_chad_007,True,0.0,0.0,0.0,
12.9,21.47879610258226,Djabal,chad,unhcr_known,camp,camp_chad_007_r+0c+1,camp_chad_007,False,0.0,1.0,1.0,
12.911498383039886,21.467,Djabal,chad,unhcr_known,camp,camp_chad_007_r+1c+0,camp_chad_007,False,1.0,0.0,1.0,
11.605501616960115,21.383,Goz Amer,chad,unhcr_known,camp,camp_chad_008_r-1c+0,camp_chad_008,False,-1.0,0.0,1.0,
11.617,21.371261153084134,Goz Amer,chad,unhcr_known,camp,camp_chad_008_r+0c-1,camp_chad_008,False,0.0,-1.0,1.0,
11.617,21.383,Goz Amer,chad,unhcr_known,camp,camp_chad_008_r+0c+0,camp_chad_008,True,0.0,0.0,0.0,
11.617,21.394738846915864,Goz Amer,chad,unhcr_known,camp,camp_chad_008_r+0c+1,camp_chad_008,False,0.0,1.0,1.0,
11.628498383039886,21.383,Goz Amer,chad,unhcr_known,camp,camp_chad_008_r+1c+0,camp_chad_008,False,1.0,0.0,1.0,
13.271501616960114,21.333,Kounoungou,chad,unhcr_known,camp,camp_chad_009_r-1c+0,camp_chad_009,False,-1.0,0.0,1.0,
13.283,21.32118554589822,Kounoungou,chad,unhcr_known,camp,camp_chad_009_r+0c-1,camp_chad_009,False,0.0,-1.0,1.0,
13.283,21.333,Kounoungou,chad,unhcr_known,camp,camp_chad_009_r+0c+0,camp_chad_009,True,0.0,0.0,0.0,
13.283,21.344814454101776,Kounoungou,chad,unhcr_known,camp,camp_chad_009_r+0c+1,camp_chad_009,False,0.0,1.0,1.0,
